ean,casto
5903641452892,635243
5903641452908,635244
5903641452915,635245
5903641452922,635246
5903641452939,635247
5903641452960,635253
5903641452977,635254
5903641452984,635255
5903641452991,635256
5903641453004,635257
5903641453011,635259
5903641453028,635263
5903641453035,635265
5903641453042,635267
5903641453059,635268
5903641453066,635269
5903641453073,635270
5903641453080,635271
5903641453097,635272
5903641453103,635273
5903641453134,635277
5903641453141,635279
5903641453172,635282
5903641453189,635283
5903641453196,635284
5903641453202,635285
5903641453219,635286
5902360103375,621333
5902360103382,621334
5902360103566,624276
5902360103573,624274
5902360103788,602884
5902360103801,602885
5902360104891,624285
5902360104907,624286
5902360122857,631326
5902360122864,631327
5902360123144,631343
5902360129528,634985
5902360129535,634986
5902360129542,634987
5902360129559,634988
5902360129764,635003
5902360129771,635005
5902360129788,635006
5902360129795,635007
5412298348422,611159
5412298348651,611587
5412298355130,616168
5901891479485,627726
5901891476958,624340
5900652459476,621324
5900652459483,621325
5900652459414,621388
5900652459421,621389
5901891473124,622847
5901891473117,622849
5900652450152,629026
5900652458295,630765
5901122311188,631295
5901122311041,631296
5901122311225,631306
5901122311065,631307
5903641450065,634737
5903641450072,634738
5903641450157,634745
5903641450164,634746
5903641450249,634753
5903641450256,634754
5903641452397,635152
5903641452403,635158
5903641452496,635177
5903641452601,635191
5903641452717,635224
5903641452823,635235
5903641452830,635237
5903641452946,635250
5903641452953,635252
5903641453110,635274
5903641453127,635276
5903641453158,635280
5903641453165,635281
8006637012067,628948
5057741149265,631047
5057741149272,631048
5057741149289,631049
5057741149302,631050
5057741149319,631051
5057741149326,631052
5902360127722,633501
5902360127739,633502
5902360135116,635775
5902360135086,635772
5903427743091,627558
5903427743107,624319
5902360116948,631350
5902360127708,633499
5902360127715,633500
5903427745712,624309
5903427773111,624310
5903427773128,631351
5900652456789,602936
5903427741684,603369
5903427741691,603370
5901891477153,624364
5901891470864,603372
5901891474039,618253
5900652459872,621404
5900652459094,630770
5900652458509,630776
5901891478068,634854
5903641451840,635293
5903641451857,635294
5903641453448,635297
5903641451864,635298
5903641451871,635299
5903641453455,635307
5903641453509,635362
5903641453516,635363
5903641453523,635364
5903641453530,635365
5903641453547,635366
5903641453554,635367
5903641453561,635368
5903641453578,635370
5903641452199,635377
5903641452205,635378
5903641457880,635495
5906489905988,655314
3663602730750,628867
5903427749420,626686
5903427749413,626687
5903427773029,624313
5903427775610,624311
5903427775627,624312
5903427775634,624314
5903427772138,626630
5903427772152,626631
5903427749840,624326
5902360102293,626575
5901891470871,603381
5903427743039,606555
5903427749284,618257
5903427749475,623208
5902360108042,627600
2000006556578,655657
5901122312475,632601
5901122312499,632602
5901122312505,632603
5901122312512,632604
5901122312536,632957
5900652456864,602941
5900652456857,602940
5900652454754,603419
5900652453030,618772
5900652453054,618774
5900652453061,618775
5901891478945,624876
5901891479034,624896
5901891479041,624897
5901891479058,624898
5901891479065,624899
5901891479492,629027
5900652450213,629030
5900652450220,629031
5900652459117,630767
5900652459100,630769
5900652459124,630771
5900652459131,630772
5900652459148,630773
5900652459155,630774
5900652459162,630775
5901721772014,632935
5902276531361,632936
5903641450324,634845
5901891473520,634846
5901891473537,634847
5902276530500,634848
5903641450331,634849
5902276530364,634850
5903641450348,634851
5903641450355,634852
5901122312710,634853
2000006556554,655655
5903427740236,603643
5903427749963,621370
5903427749970,621373
5903641451802,635287
5903641451819,635288
5903641451826,635289
5903641453431,635290
5903641451833,635291
5903641452083,635328
5903641452090,635331
5903641453462,635334
5903641451963,635336
5903641456036,635338
5903641451970,635340
5903641451987,635346
5903641451994,635349
5903641452007,635350
5903641456050,635351
5903641452052,635352
5903641452014,635353
5903641454421,635354
5903641452038,635355
5903641452045,635357
5903641452069,635359
5903641452076,635361
5903641457798,635371
5903641457804,635373
5057741397000,636555
5057741397024,636553
5057741397031,636554
3663602427971,631227
3663602427988,631228
3663602428015,631229
3663602428022,631230
5057741397017,636552
5902110005072,624209
5902110055039,624208
5902110005126,636196
5902110025186,624207
5902110005195,636197
5902110005133,621292
5902110025063,615815
5902110025001,618691
5902110025056,655636
5902110125046,655639
5902110025179,655651
5903560870135,697205
5902110050454,615818
5903560870470,697207
5903560870463,697206
3663602732525,628851
3663602732549,628853
5052931566600,623890
3663602732211,629304
3663602732297,629307
3663602732235,629306
3663602732587,628854
3663602732198,602393
3663602732167,628850
3663602732327,628879
3663602732228,629305
3663602731887,629314
3663602731917,629315
3663602731979,629316
3663602732037,629317
3663602732044,629318
3663602732112,629319
3663602732563,629320
5905620031173,636757
5905620031180,636758
5905620031197,636759
5905620031203,636760
5905620031210,636761
5905620031227,636762
5902110025407,602910
5902110035406,602909
5902110015408,602908
8004944079049,611495
5902110005966,637132
5902110005973,637133
5902110005980,637134
3663602218708,623748
3663602218715,623749
3663602249245,623750
3663602218722,623751
5908311930892,623904
3663602218739,629147
3663602218753,629149
3663602218746,629148
5908311932896,633307
5908311932902,633308
5908311932919,633309
5908311932926,636817
5908311932933,636818
5908311932940,636819
5908311933213,636820
5908311933220,636821
5908311933237,636822
5908311933251,636823
5412298340280,655607
5902360106451,635386
5902360106468,635384
5903427775870,624318
5412298354959,616170
5902360133143,635382
3663602728702,629073
3663602728719,629074
3663602728726,629075
3663602728740,629076
3663602728757,629077
3663602728764,629078
3663602728771,629079
3663602728795,629080
5057741331158,634828
5057741331165,634829
5057741331172,634830
5057741331189,634831
5057741331196,634832
5057741331202,634833
3663602729198,628787
3663602729204,628788
3663602729211,628789
5052931048649,620350
5052931048687,620353
5052931048717,620356
8006637994042,628955
3663602729228,623733
5052931556595,623735
8006637994035,628954
3663602731016,628878
3663602729358,628856
3663602729365,628857
3663602729419,628860
3663602729372,628858
3663602729389,628859
3663602729303,628794
3663602729310,628795
3663602729327,628881
3663602729334,628797
3663602729341,628798
3663602729426,628799
3663602729440,628800
3663602729464,628801
3663602729471,628802
3663602731382,628844
3663602731399,628845
3663602731405,628846
3663602731412,628847
3663602731023,628834
5902115980756,626615
5902115980763,626616
5902360106710,630213
5903427740199,655007
3663602731351,629303
5902360133150,635392
5902360133167,635388
5902360133174,635389
5902360133181,635393
5902360134959,635768
3663602728412,629059
3663602728429,629060
3663602728436,629061
3663602728443,629062
3663602728467,629063
3663602728474,629064
3663602728481,629065
3663602728498,629066
3663602728504,629067
3663602728528,629068
3663602728535,629069
3663602728542,629070
3663602728573,629071
3663602728580,629072
5052931556540,623874
3663602729501,628862
5036581048365,600952
5036581048402,600954
3663602731221,600953
3663602731153,650101
3663602731085,600956
3663602731122,650100
3663602731054,628836
3663602731092,628837
3663602731177,628838
3663602731184,628839
3663602731269,628840
3663602731276,628841
3663602731283,628842
5412298045758,655457
5904842860783,601134
5904842860806,601136
5904842861605,609823
5904842861582,609821
5903837486007,635150
5904232002076,627226
5904232157776,685738
5904232116223,685745
3663602516927,630504
3663602516934,630505
3663602516941,630506
3663602516958,630507
3663602516965,630508
3663602516972,630509
3663602516989,630510
3663602516996,630511
3663602517009,630512
3663602517016,630513
3663602517030,630515
3663602517047,630516
3663602517054,630517
3663602517061,630518
3663602517078,630519
3663602517085,630520
3663602517092,630521
3663602517108,630522
3663602517115,630523
3663602517122,630524
3663602517139,630525
3663602517146,630526
3663602517153,630527
3663602517160,630528
3663602517177,630529
3663602517184,630530
3663602517191,630531
3663602517214,630533
3663602517221,630534
3663602517238,630535
3663602517245,630536
3663602517252,630537
3663602517269,630538
3663602517276,630539
3663602517283,630540
3663602517290,630541
3663602517306,630542
3663602517320,630544
3663602517337,630545
3663602517344,630546
3663602517351,630547
3663602517368,630548
3663602517375,630549
3663602517382,630550
3663602517399,630551
3663602517405,630552
3663602517412,630553
3663602517429,630554
3663602517436,630555
3663602517443,630556
3663602517450,630557
3663602517467,630559
3663602517474,630558
3663602517481,630560
3663602517498,630561
3663602517504,630562
3663602517511,630563
3663602517528,630564
3663602517535,630565
3663602517542,630566
3663602517559,630567
3663602517566,630568
3663602517573,630569
3663602517580,630570
3663602517597,630571
3663602517603,630572
3663602517610,630573
3663602517627,630574
3663602517634,630575
3663602517641,630576
3663602517658,630577
3663602517665,630578
3663602517672,630579
3663602517689,630580
3663602517696,630581
3663602517702,630582
3663602517719,630583
3663602517726,630584
3663602517733,630585
3663602517740,630586
3663602517757,630587
3663602517764,630588
3663602517771,630589
3663602517788,630590
3663602517795,630591
3663602517801,630592
3663602517818,630593
3663602517825,630594
3663602517832,630595
3663602517849,630596
3663602517856,630597
3663602517863,630598
3663602517870,630599
3663602517887,630600
3663602517894,630601
3663602517900,630602
3663602517917,630603
3663602517924,630604
3663602517931,630605
3663602517948,630606
3663602517955,630607
3663602517962,630608
3663602517979,630609
3663602517986,630610
3663602517993,630611
3663602518006,630612
3663602518013,630613
3663602518020,630614
3663602518037,630615
3663602518044,630616
